,din_instante,hora,dia_semana,mes,carga_mw
9119,2023-04-05 23:00:00,23,2,4,43512.55599999
9123,2023-04-06 00:00:00,0,3,4,40701.124
9127,2023-04-06 01:00:00,1,3,4,38749.206
9131,2023-04-06 02:00:00,2,3,4,37524.896
9135,2023-04-06 03:00:00,3,3,4,37116.688
9139,2023-04-06 04:00:00,4,3,4,37302.69399999
9143,2023-04-06 05:00:00,5,3,4,38575.03599999
9147,2023-04-06 06:00:00,6,3,4,39961.72599999
9151,2023-04-06 07:00:00,7,3,4,41265.932
9155,2023-04-06 08:00:00,8,3,4,42122.024
9159,2023-04-06 09:00:00,9,3,4,42011.171
9163,2023-04-06 10:00:00,10,3,4,42255.046
9167,2023-04-06 11:00:00,11,3,4,42271.177
9171,2023-04-06 12:00:00,12,3,4,42033.97599999
9175,2023-04-06 13:00:00,13,3,4,43487.64199999
9179,2023-04-06 14:00:00,14,3,4,45140.98299999
9183,2023-04-06 15:00:00,15,3,4,46148.925
9187,2023-04-06 16:00:00,16,3,4,46905.247
9191,2023-04-06 17:00:00,17,3,4,46608.399
9195,2023-04-06 18:00:00,18,3,4,49042.27
9199,2023-04-06 19:00:00,19,3,4,48698.922
9203,2023-04-06 20:00:00,20,3,4,47710.221
9207,2023-04-06 21:00:00,21,3,4,47000.02999999
9211,2023-04-06 22:00:00,22,3,4,45181.21999999
9215,2023-04-06 23:00:00,23,3,4,42879.32099999
9219,2023-04-07 00:00:00,0,4,4,40401.472
9223,2023-04-07 01:00:00,1,4,4,38258.07699999
9227,2023-04-07 02:00:00,2,4,4,36884.93299999
9231,2023-04-07 03:00:00,3,4,4,36018.267
9235,2023-04-07 04:00:00,4,4,4,35630.29
9239,2023-04-07 05:00:00,5,4,4,35260.444
9243,2023-04-07 06:00:00,6,4,4,34006.98599999
9247,2023-04-07 07:00:00,7,4,4,33542.14
9251,2023-04-07 08:00:00,8,4,4,33555.73199999
9255,2023-04-07 09:00:00,9,4,4,33530.68299999
9259,2023-04-07 10:00:00,10,4,4,33495.00399999
9263,2023-04-07 11:00:00,11,4,4,33984.90999999
9267,2023-04-07 12:00:00,12,4,4,34192.46799999
9271,2023-04-07 13:00:00,13,4,4,33879.44799999
9275,2023-04-07 14:00:00,14,4,4,34271.634
9279,2023-04-07 15:00:00,15,4,4,34908.59799999
9283,2023-04-07 16:00:00,16,4,4,36685.256
9287,2023-04-07 17:00:00,17,4,4,39112.84399999
9291,2023-04-07 18:00:00,18,4,4,43356.427
9295,2023-04-07 19:00:00,19,4,4,43823.652
9299,2023-04-07 20:00:00,20,4,4,43053.906
9303,2023-04-07 21:00:00,21,4,4,42088.81999999
9307,2023-04-07 22:00:00,22,4,4,40692.71699999
9311,2023-04-07 23:00:00,23,4,4,38702.629
9315,2023-04-08 00:00:00,0,5,4,36567.523
9319,2023-04-08 01:00:00,1,5,4,34866.374
9323,2023-04-08 02:00:00,2,5,4,33760.62799999
9327,2023-04-08 03:00:00,3,5,4,33068.15099999
9331,2023-04-08 04:00:00,4,5,4,33053.923
9335,2023-04-08 05:00:00,5,5,4,33503.106
9339,2023-04-08 06:00:00,6,5,4,33541.21199999
9343,2023-04-08 07:00:00,7,5,4,33912.115
9347,2023-04-08 08:00:00,8,5,4,34565.60499999
9351,2023-04-08 09:00:00,9,5,4,34992.45999999
9355,2023-04-08 10:00:00,10,5,4,35042.07999999
9359,2023-04-08 11:00:00,11,5,4,35100.458
9363,2023-04-08 12:00:00,12,5,4,35410.777
9367,2023-04-08 13:00:00,13,5,4,35607.73799999
9371,2023-04-08 14:00:00,14,5,4,36209.566
9375,2023-04-08 15:00:00,15,5,4,37277.16399999
9379,2023-04-08 16:00:00,16,5,4,38760.70899999
9383,2023-04-08 17:00:00,17,5,4,41382.046
9387,2023-04-08 18:00:00,18,5,4,44793.05499999
9391,2023-04-08 19:00:00,19,5,4,44407.074
9395,2023-04-08 20:00:00,20,5,4,42951.26699999
9399,2023-04-08 21:00:00,21,5,4,41622.881
9403,2023-04-08 22:00:00,22,5,4,39747.64499999
9407,2023-04-08 23:00:00,23,5,4,37854.52199999
9411,2023-04-09 00:00:00,0,6,4,35794.298
9415,2023-04-09 01:00:00,1,6,4,34183.182
9419,2023-04-09 02:00:00,2,6,4,33005.102
9423,2023-04-09 03:00:00,3,6,4,32296.656
9427,2023-04-09 04:00:00,4,6,4,31908.93199999
9431,2023-04-09 05:00:00,5,6,4,31942.678
9435,2023-04-09 06:00:00,6,6,4,31318.717
9439,2023-04-09 07:00:00,7,6,4,30840.03699999
9443,2023-04-09 08:00:00,8,6,4,30884.465
9447,2023-04-09 09:00:00,9,6,4,30897.904
9451,2023-04-09 10:00:00,10,6,4,30904.119
9455,2023-04-09 11:00:00,11,6,4,31447.47699999
9459,2023-04-09 12:00:00,12,6,4,31559.272
9463,2023-04-09 13:00:00,13,6,4,31234.314
9467,2023-04-09 14:00:00,14,6,4,31323.72499999
9471,2023-04-09 15:00:00,15,6,4,32440.733
9475,2023-04-09 16:00:00,16,6,4,34516.86
9479,2023-04-09 17:00:00,17,6,4,37694.599
9483,2023-04-09 18:00:00,18,6,4,41812.66499999
9487,2023-04-09 19:00:00,19,6,4,42127.007
9491,2023-04-09 20:00:00,20,6,4,41629.92699999
9495,2023-04-09 21:00:00,21,6,4,40625.55599999
9499,2023-04-09 22:00:00,22,6,4,38911.212
9503,2023-04-09 23:00:00,23,6,4,36694.811
9507,2023-04-10 00:00:00,0,0,4,34513.21599999
9511,2023-04-10 01:00:00,1,0,4,33047.492
9515,2023-04-10 02:00:00,2,0,4,32273.24399999
9519,2023-04-10 03:00:00,3,0,4,31961.62699999
9523,2023-04-10 04:00:00,4,0,4,32302.82099999
9527,2023-04-10 05:00:00,5,0,4,34209.01599999
9531,2023-04-10 06:00:00,6,0,4,36440.419
9535,2023-04-10 07:00:00,7,0,4,37869.80399999
9539,2023-04-10 08:00:00,8,0,4,38798.58499999
9543,2023-04-10 09:00:00,9,0,4,38959.055
9547,2023-04-10 10:00:00,10,0,4,39293.82899999
9551,2023-04-10 11:00:00,11,0,4,39522.60599999
9555,2023-04-10 12:00:00,12,0,4,39165.12599999
9559,2023-04-10 13:00:00,13,0,4,40509.80999999
9563,2023-04-10 14:00:00,14,0,4,41986.13299999
9567,2023-04-10 15:00:00,15,0,4,43434.598
9571,2023-04-10 16:00:00,16,0,4,44773.543
9575,2023-04-10 17:00:00,17,0,4,44654.78
9579,2023-04-10 18:00:00,18,0,4,47263.84499999
9583,2023-04-10 19:00:00,19,0,4,47581.83199999
9587,2023-04-10 20:00:00,20,0,4,46844.14299999
9591,2023-04-10 21:00:00,21,0,4,45599.702
9595,2023-04-10 22:00:00,22,0,4,43006.18799999
9599,2023-04-10 23:00:00,23,0,4,39914.32599999
9603,2023-04-11 00:00:00,0,1,4,37109.185
9607,2023-04-11 01:00:00,1,1,4,35152.52199999
9611,2023-04-11 02:00:00,2,1,4,34025.011
9615,2023-04-11 03:00:00,3,1,4,33445.59199999
9619,2023-04-11 04:00:00,4,1,4,33633.44099999
9623,2023-04-11 05:00:00,5,1,4,35383.961
9627,2023-04-11 06:00:00,6,1,4,37533.008
9631,2023-04-11 07:00:00,7,1,4,38659.043
9635,2023-04-11 08:00:00,8,1,4,39310.27199999
9639,2023-04-11 09:00:00,9,1,4,39500.13499999
9643,2023-04-11 10:00:00,10,1,4,39903.44499999
9647,2023-04-11 11:00:00,11,1,4,40260.47399999
9651,2023-04-11 12:00:00,12,1,4,40121.82599999
9655,2023-04-11 13:00:00,13,1,4,41503.47999999
9659,2023-04-11 14:00:00,14,1,4,43126.688
9663,2023-04-11 15:00:00,15,1,4,44395.85
9667,2023-04-11 16:00:00,16,1,4,45506.07
9671,2023-04-11 17:00:00,17,1,4,44949.11499999
9675,2023-04-11 18:00:00,18,1,4,47243.73499999
9679,2023-04-11 19:00:00,19,1,4,47142.66399999
9683,2023-04-11 20:00:00,20,1,4,47096.06799999
9687,2023-04-11 21:00:00,21,1,4,46014.2
9691,2023-04-11 22:00:00,22,1,4,43494.05099999
9695,2023-04-11 23:00:00,23,1,4,40505.133
9699,2023-04-12 00:00:00,0,2,4,38052.67
9703,2023-04-12 01:00:00,1,2,4,35947.891
9707,2023-04-12 02:00:00,2,2,4,34999.08999999
9711,2023-04-12 03:00:00,3,2,4,34357.06899999
9715,2023-04-12 04:00:00,4,2,4,34603.873
9719,2023-04-12 05:00:00,5,2,4,36458.89499999
9723,2023-04-12 06:00:00,6,2,4,38653.189
9727,2023-04-12 07:00:00,7,2,4,40034.48199999
9731,2023-04-12 08:00:00,8,2,4,41099.24
9735,2023-04-12 09:00:00,9,2,4,41333.184
9739,2023-04-12 10:00:00,10,2,4,41767.059
9743,2023-04-12 11:00:00,11,2,4,41968.98299999
9747,2023-04-12 12:00:00,12,2,4,41487.62999999
9751,2023-04-12 13:00:00,13,2,4,43119.41199999
9755,2023-04-12 14:00:00,14,2,4,44698.51099999
9759,2023-04-12 15:00:00,15,2,4,45809.144
9763,2023-04-12 16:00:00,16,2,4,46654.013
9767,2023-04-12 17:00:00,17,2,4,46253.585
9771,2023-04-12 18:00:00,18,2,4,48990.09399999
9775,2023-04-12 19:00:00,19,2,4,48716.74899999
9779,2023-04-12 20:00:00,20,2,4,47663.22999999
9783,2023-04-12 21:00:00,21,2,4,46753.35899999
9787,2023-04-12 22:00:00,22,2,4,44385.30699999
9791,2023-04-12 23:00:00,23,2,4,41602.856
9795,2023-04-13 00:00:00,0,3,4,38752.06699999
9799,2023-04-13 01:00:00,1,3,4,36824.44799999
9803,2023-04-13 02:00:00,2,3,4,35561.619
9807,2023-04-13 03:00:00,3,3,4,35033.102
9811,2023-04-13 04:00:00,4,3,4,35426.66599999
9815,2023-04-13 05:00:00,5,3,4,37013.572
9819,2023-04-13 06:00:00,6,3,4,38852.89699999
9823,2023-04-13 07:00:00,7,3,4,39938.96699999
9827,2023-04-13 08:00:00,8,3,4,40782.384
9831,2023-04-13 09:00:00,9,3,4,41057.405
9835,2023-04-13 10:00:00,10,3,4,41663.318
9839,2023-04-13 11:00:00,11,3,4,42171.86
9843,2023-04-13 12:00:00,12,3,4,42035.08
9847,2023-04-13 13:00:00,13,3,4,43958.99299999
9851,2023-04-13 14:00:00,14,3,4,45770.69899999
9855,2023-04-13 15:00:00,15,3,4,47107.63499999
9859,2023-04-13 16:00:00,16,3,4,48010.746
9863,2023-04-13 17:00:00,17,3,4,47447.982
9867,2023-04-13 18:00:00,18,3,4,49666.176
9871,2023-04-13 19:00:00,19,3,4,49258.94499999
9875,2023-04-13 20:00:00,20,3,4,48349.761
9879,2023-04-13 21:00:00,21,3,4,47404.988
9883,2023-04-13 22:00:00,22,3,4,45364.92999999
9887,2023-04-13 23:00:00,23,3,4,42544.91899999
9891,2023-04-14 00:00:00,0,4,4,40038.67499999
9895,2023-04-14 01:00:00,1,4,4,37937.776
9899,2023-04-14 02:00:00,2,4,4,36617.50899999
9903,2023-04-14 03:00:00,3,4,4,36198.516
9907,2023-04-14 04:00:00,4,4,4,36379.695
9911,2023-04-14 05:00:00,5,4,4,38000.08799999
9915,2023-04-14 06:00:00,6,4,4,40102.18099999
9919,2023-04-14 07:00:00,7,4,4,41631.777
9923,2023-04-14 08:00:00,8,4,4,43096.059
9927,2023-04-14 09:00:00,9,4,4,43535.971
9931,2023-04-14 10:00:00,10,4,4,43680.721
9935,2023-04-14 11:00:00,11,4,4,43556.21999999
9939,2023-04-14 12:00:00,12,4,4,42941.066
9943,2023-04-14 13:00:00,13,4,4,44224.59
9947,2023-04-14 14:00:00,14,4,4,45885.066
9951,2023-04-14 15:00:00,15,4,4,46899.616
9955,2023-04-14 16:00:00,16,4,4,46997.12699999
9959,2023-04-14 17:00:00,17,4,4,46788.038
9963,2023-04-14 18:00:00,18,4,4,48747.65599999
9967,2023-04-14 19:00:00,19,4,4,48443.73699999
9971,2023-04-14 20:00:00,20,4,4,47082.25
9975,2023-04-14 21:00:00,21,4,4,46121.977
9979,2023-04-14 22:00:00,22,4,4,44171.112
9983,2023-04-14 23:00:00,23,4,4,41974.82399999
9987,2023-04-15 00:00:00,0,5,4,39461.29
9991,2023-04-15 01:00:00,1,5,4,37457.445
9995,2023-04-15 02:00:00,2,5,4,36248.10899999
9999,2023-04-15 03:00:00,3,5,4,35578.403
10003,2023-04-15 04:00:00,4,5,4,35576.55699999
10007,2023-04-15 05:00:00,5,5,4,35918.802
10011,2023-04-15 06:00:00,6,5,4,36222.12499999
10015,2023-04-15 07:00:00,7,5,4,36674.79699999
10019,2023-04-15 08:00:00,8,5,4,37150.50099999
10023,2023-04-15 09:00:00,9,5,4,37063.21
10027,2023-04-15 10:00:00,10,5,4,37039.142
10031,2023-04-15 11:00:00,11,5,4,37157.45099999
10035,2023-04-15 12:00:00,12,5,4,37028.748
10039,2023-04-15 13:00:00,13,5,4,37089.098
10043,2023-04-15 14:00:00,14,5,4,37578.576
10047,2023-04-15 15:00:00,15,5,4,38474.26099999
10051,2023-04-15 16:00:00,16,5,4,40222.852
10055,2023-04-15 17:00:00,17,5,4,42804.16199999
10059,2023-04-15 18:00:00,18,5,4,46706.651
10063,2023-04-15 19:00:00,19,5,4,46230.03599999
10067,2023-04-15 20:00:00,20,5,4,44486.83599999
10071,2023-04-15 21:00:00,21,5,4,42700.302
10075,2023-04-15 22:00:00,22,5,4,40691.32299999
10079,2023-04-15 23:00:00,23,5,4,38833.20499999
10083,2023-04-16 00:00:00,0,6,4,36701.91899999
10087,2023-04-16 01:00:00,1,6,4,34831.78799999
10091,2023-04-16 02:00:00,2,6,4,33614.71699999
10095,2023-04-16 03:00:00,3,6,4,32846.616
10099,2023-04-16 04:00:00,4,6,4,32496.86599999
10103,2023-04-16 05:00:00,5,6,4,32510.231
10107,2023-04-16 06:00:00,6,6,4,31494.28499999
10111,2023-04-16 07:00:00,7,6,4,30667.104
10115,2023-04-16 08:00:00,8,6,4,30125.49899999
10119,2023-04-16 09:00:00,9,6,4,29619.56
10123,2023-04-16 10:00:00,10,6,4,29649.85
10127,2023-04-16 11:00:00,11,6,4,30310.345
10131,2023-04-16 12:00:00,12,6,4,30942.624
10135,2023-04-16 13:00:00,13,6,4,31160.096
10139,2023-04-16 14:00:00,14,6,4,31934.08599999
10143,2023-04-16 15:00:00,15,6,4,33625.886
10147,2023-04-16 16:00:00,16,6,4,36251.48599999
10151,2023-04-16 17:00:00,17,6,4,39615.129
10155,2023-04-16 18:00:00,18,6,4,44126.647
10159,2023-04-16 19:00:00,19,6,4,43873.12899999
10163,2023-04-16 20:00:00,20,6,4,42993.454
10167,2023-04-16 21:00:00,21,6,4,41991.042
10171,2023-04-16 22:00:00,22,6,4,40496.459
10175,2023-04-16 23:00:00,23,6,4,38406.96
10179,2023-04-17 00:00:00,0,0,4,36311.821
10183,2023-04-17 01:00:00,1,0,4,34698.332
10187,2023-04-17 02:00:00,2,0,4,33629.60899999
10191,2023-04-17 03:00:00,3,0,4,33364.136
10195,2023-04-17 04:00:00,4,0,4,33737.01199999
10199,2023-04-17 05:00:00,5,0,4,35400.607
10203,2023-04-17 06:00:00,6,0,4,37566.89799999
10207,2023-04-17 07:00:00,7,0,4,38705.348
10211,2023-04-17 08:00:00,8,0,4,39842.328
10215,2023-04-17 09:00:00,9,0,4,40041.68
10219,2023-04-17 10:00:00,10,0,4,40420.92499999
10223,2023-04-17 11:00:00,11,0,4,41125.704
10227,2023-04-17 12:00:00,12,0,4,41083.292
10231,2023-04-17 13:00:00,13,0,4,42602.066
10235,2023-04-17 14:00:00,14,0,4,44382.289
10239,2023-04-17 15:00:00,15,0,4,45777.683
10243,2023-04-17 16:00:00,16,0,4,47214.90299999
10247,2023-04-17 17:00:00,17,0,4,46953.631
10251,2023-04-17 18:00:00,18,0,4,48831.04399999
10255,2023-04-17 19:00:00,19,0,4,48600.691
10259,2023-04-17 20:00:00,20,0,4,48132.619
10263,2023-04-17 21:00:00,21,0,4,47337.435
10267,2023-04-17 22:00:00,22,0,4,45068.387
10271,2023-04-17 23:00:00,23,0,4,42406.49
10275,2023-04-18 00:00:00,0,1,4,39717.87599999
10279,2023-04-18 01:00:00,1,1,4,37872.741
10283,2023-04-18 02:00:00,2,1,4,36830.94799999
10287,2023-04-18 03:00:00,3,1,4,36291.16899999
10291,2023-04-18 04:00:00,4,1,4,36453.76999999
10295,2023-04-18 05:00:00,5,1,4,37953.66999999
10299,2023-04-18 06:00:00,6,1,4,39929.927
10303,2023-04-18 07:00:00,7,1,4,41021.05199999
10307,2023-04-18 08:00:00,8,1,4,42311.134
10311,2023-04-18 09:00:00,9,1,4,42531.284
10315,2023-04-18 10:00:00,10,1,4,43240.364
10319,2023-04-18 11:00:00,11,1,4,43369.002
10323,2023-04-18 12:00:00,12,1,4,42849.99699999
10327,2023-04-18 13:00:00,13,1,4,44271.95099999
10331,2023-04-18 14:00:00,14,1,4,45664.58299999
10335,2023-04-18 15:00:00,15,1,4,46971.622
10339,2023-04-18 16:00:00,16,1,4,48231.62699999
10343,2023-04-18 17:00:00,17,1,4,48205.33099999
10347,2023-04-18 18:00:00,18,1,4,49988.28499999
10351,2023-04-18 19:00:00,19,1,4,49539.29
10355,2023-04-18 20:00:00,20,1,4,48879.46499999
10359,2023-04-18 21:00:00,21,1,4,47905.532
10363,2023-04-18 22:00:00,22,1,4,45630.18199999
10367,2023-04-18 23:00:00,23,1,4,42867.765
10371,2023-04-19 00:00:00,0,2,4,40521.67899999
10375,2023-04-19 01:00:00,1,2,4,38576.42
10379,2023-04-19 02:00:00,2,2,4,37369.877
10383,2023-04-19 03:00:00,3,2,4,36830.263
10387,2023-04-19 04:00:00,4,2,4,36920.58999999
10391,2023-04-19 05:00:00,5,2,4,38260.18599999
10395,2023-04-19 06:00:00,6,2,4,40358.536
10399,2023-04-19 07:00:00,7,2,4,41290.721
10403,2023-04-19 08:00:00,8,2,4,42452.89399999
10407,2023-04-19 09:00:00,9,2,4,42513.888
10411,2023-04-19 10:00:00,10,2,4,42671.48199999
10415,2023-04-19 11:00:00,11,2,4,42469.60899999
10419,2023-04-19 12:00:00,12,2,4,41661.993
10423,2023-04-19 13:00:00,13,2,4,42546.332
10427,2023-04-19 14:00:00,14,2,4,43958.03899999
10431,2023-04-19 15:00:00,15,2,4,45145.62199999
10435,2023-04-19 16:00:00,16,2,4,46216.60899999
10439,2023-04-19 17:00:00,17,2,4,45870.17899999
10443,2023-04-19 18:00:00,18,2,4,48710.623
10447,2023-04-19 19:00:00,19,2,4,47934.65999999
10451,2023-04-19 20:00:00,20,2,4,47212.316
10455,2023-04-19 21:00:00,21,2,4,46025.137
10459,2023-04-19 22:00:00,22,2,4,43717.04399999
10463,2023-04-19 23:00:00,23,2,4,41095.524
10467,2023-04-20 00:00:00,0,3,4,38723.18299999
10471,2023-04-20 01:00:00,1,3,4,36785.60599999
10475,2023-04-20 02:00:00,2,3,4,35623.865
10479,2023-04-20 03:00:00,3,3,4,35147.62299999
10483,2023-04-20 04:00:00,4,3,4,35428.96799999
10487,2023-04-20 05:00:00,5,3,4,36826.423
10491,2023-04-20 06:00:00,6,3,4,38341.90099999
10495,2023-04-20 07:00:00,7,3,4,39564.29599999
10499,2023-04-20 08:00:00,8,3,4,39873.50299999
10503,2023-04-20 09:00:00,9,3,4,39465.81
10507,2023-04-20 10:00:00,10,3,4,39259.686
10511,2023-04-20 11:00:00,11,3,4,38730.316
10515,2023-04-20 12:00:00,12,3,4,38080.04299999
10519,2023-04-20 13:00:00,13,3,4,39160.13899999
10523,2023-04-20 14:00:00,14,3,4,40663.366
10527,2023-04-20 15:00:00,15,3,4,41830.499
10531,2023-04-20 16:00:00,16,3,4,43243.405
10535,2023-04-20 17:00:00,17,3,4,43914.316
10539,2023-04-20 18:00:00,18,3,4,47092.87799999
10543,2023-04-20 19:00:00,19,3,4,46594.322
10547,2023-04-20 20:00:00,20,3,4,45247.549
10551,2023-04-20 21:00:00,21,3,4,43893.418
10555,2023-04-20 22:00:00,22,3,4,41617.141
10559,2023-04-20 23:00:00,23,3,4,39082.121
10563,2023-04-21 00:00:00,0,4,4,36585.879
10567,2023-04-21 01:00:00,1,4,4,34516.024
10571,2023-04-21 02:00:00,2,4,4,33105.871
10575,2023-04-21 03:00:00,3,4,4,32370.525
10579,2023-04-21 04:00:00,4,4,4,32137.36599999
10583,2023-04-21 05:00:00,5,4,4,32278.05199999
10587,2023-04-21 06:00:00,6,4,4,31557.974
10591,2023-04-21 07:00:00,7,4,4,31125.37199999
10595,2023-04-21 08:00:00,8,4,4,30918.149
10599,2023-04-21 09:00:00,9,4,4,30723.531
10603,2023-04-21 10:00:00,10,4,4,30688.956
10607,2023-04-21 11:00:00,11,4,4,30833.987
10611,2023-04-21 12:00:00,12,4,4,31123.117
10615,2023-04-21 13:00:00,13,4,4,31740.40599999
10619,2023-04-21 14:00:00,14,4,4,32595.923
10623,2023-04-21 15:00:00,15,4,4,33913.49699999
10627,2023-04-21 16:00:00,16,4,4,36261.163
10631,2023-04-21 17:00:00,17,4,4,39367.678
10635,2023-04-21 18:00:00,18,4,4,43515.87399999
10639,2023-04-21 19:00:00,19,4,4,42980.747
10643,2023-04-21 20:00:00,20,4,4,41314.56299999
10647,2023-04-21 21:00:00,21,4,4,39768.602
10651,2023-04-21 22:00:00,22,4,4,37872.89
10655,2023-04-21 23:00:00,23,4,4,36006.15699999
10659,2023-04-22 00:00:00,0,5,4,33921.36
10663,2023-04-22 01:00:00,1,5,4,32440.739
10667,2023-04-22 02:00:00,2,5,4,31308.14199999
10671,2023-04-22 03:00:00,3,5,4,30777.541
10675,2023-04-22 04:00:00,4,5,4,30770.173
10679,2023-04-22 05:00:00,5,5,4,31088.22
10683,2023-04-22 06:00:00,6,5,4,31076.336
10687,2023-04-22 07:00:00,7,5,4,31530.10499999
10691,2023-04-22 08:00:00,8,5,4,32296.18499999
10695,2023-04-22 09:00:00,9,5,4,32205.01499999
10699,2023-04-22 10:00:00,10,5,4,32559.841
10703,2023-04-22 11:00:00,11,5,4,32478.544
10707,2023-04-22 12:00:00,12,5,4,32917.44499999
10711,2023-04-22 13:00:00,13,5,4,33421.955
10715,2023-04-22 14:00:00,14,5,4,34270.332
10719,2023-04-22 15:00:00,15,5,4,35572.646
10723,2023-04-22 16:00:00,16,5,4,37422.259
10727,2023-04-22 17:00:00,17,5,4,40026.90099999
10731,2023-04-22 18:00:00,18,5,4,44100.704
10735,2023-04-22 19:00:00,19,5,4,43207.04799999
10739,2023-04-22 20:00:00,20,5,4,41426.12399999
10743,2023-04-22 21:00:00,21,5,4,39514.784
10747,2023-04-22 22:00:00,22,5,4,37476.635
10751,2023-04-22 23:00:00,23,5,4,35557.43
10755,2023-04-23 00:00:00,0,6,4,33429.192
10759,2023-04-23 01:00:00,1,6,4,31813.581
10763,2023-04-23 02:00:00,2,6,4,30960.14499999
10767,2023-04-23 03:00:00,3,6,4,30171.53199999
10771,2023-04-23 04:00:00,4,6,4,29942.503
10775,2023-04-23 05:00:00,5,6,4,30043.126
10779,2023-04-23 06:00:00,6,6,4,29349.502
10783,2023-04-23 07:00:00,7,6,4,28757.57299999
10787,2023-04-23 08:00:00,8,6,4,28511.457
10791,2023-04-23 09:00:00,9,6,4,28143.558
10795,2023-04-23 10:00:00,10,6,4,28336.77799999
10799,2023-04-23 11:00:00,11,6,4,28981.15299999
10803,2023-04-23 12:00:00,12,6,4,29600.91499999
10807,2023-04-23 13:00:00,13,6,4,29825.183
10811,2023-04-23 14:00:00,14,6,4,30094.364
10815,2023-04-23 15:00:00,15,6,4,31606.59899999
10819,2023-04-23 16:00:00,16,6,4,33939.02499999
10823,2023-04-23 17:00:00,17,6,4,37624.321
10827,2023-04-23 18:00:00,18,6,4,42046.53699999
10831,2023-04-23 19:00:00,19,6,4,41250.133
10835,2023-04-23 20:00:00,20,6,4,40364.499
10839,2023-04-23 21:00:00,21,6,4,39237.599
10843,2023-04-23 22:00:00,22,6,4,37392.083
10847,2023-04-23 23:00:00,23,6,4,35026.851
10851,2023-04-24 00:00:00,0,0,4,33337.301
10855,2023-04-24 01:00:00,1,0,4,31876.639
10859,2023-04-24 02:00:00,2,0,4,30927.962
10863,2023-04-24 03:00:00,3,0,4,30590.51499999
10867,2023-04-24 04:00:00,4,0,4,30864.299
10871,2023-04-24 05:00:00,5,0,4,33032.619
10875,2023-04-24 06:00:00,6,0,4,35385.553
10879,2023-04-24 07:00:00,7,0,4,36440.601
10883,2023-04-24 08:00:00,8,0,4,37224.426
10887,2023-04-24 09:00:00,9,0,4,37300.682
10891,2023-04-24 10:00:00,10,0,4,37571.947
10895,2023-04-24 11:00:00,11,0,4,37893.483
10899,2023-04-24 12:00:00,12,0,4,37434.139
10903,2023-04-24 13:00:00,13,0,4,38469.19
10907,2023-04-24 14:00:00,14,0,4,40008.14699999
10911,2023-04-24 15:00:00,15,0,4,41625.471
10915,2023-04-24 16:00:00,16,0,4,43252.96299999
10919,2023-04-24 17:00:00,17,0,4,43676.625
10923,2023-04-24 18:00:00,18,0,4,46572.87399999
10927,2023-04-24 19:00:00,19,0,4,46456.665
10931,2023-04-24 20:00:00,20,0,4,45621.03199999
10935,2023-04-24 21:00:00,21,0,4,44444.711
10939,2023-04-24 22:00:00,22,0,4,41829.552
10943,2023-04-24 23:00:00,23,0,4,38783.01999999
10947,2023-04-25 00:00:00,0,1,4,36170.30799999
10951,2023-04-25 01:00:00,1,1,4,34522.316
10955,2023-04-25 02:00:00,2,1,4,33653.849
10959,2023-04-25 03:00:00,3,1,4,33183.797
10963,2023-04-25 04:00:00,4,1,4,33294.761
10967,2023-04-25 05:00:00,5,1,4,34910.223
10971,2023-04-25 06:00:00,6,1,4,37025.38699999
10975,2023-04-25 07:00:00,7,1,4,37865.212
10979,2023-04-25 08:00:00,8,1,4,38383.936
10983,2023-04-25 09:00:00,9,1,4,38282.669
10987,2023-04-25 10:00:00,10,1,4,38637.822
10991,2023-04-25 11:00:00,11,1,4,38838.45399999
10995,2023-04-25 12:00:00,12,1,4,38513.453
10999,2023-04-25 13:00:00,13,1,4,39768.48199999
11003,2023-04-25 14:00:00,14,1,4,41332.78699999
11007,2023-04-25 15:00:00,15,1,4,42943.212
11011,2023-04-25 16:00:00,16,1,4,44372.011
11015,2023-04-25 17:00:00,17,1,4,44827.337
11019,2023-04-25 18:00:00,18,1,4,47750.769
11023,2023-04-25 19:00:00,19,1,4,47171.716
11027,2023-04-25 20:00:00,20,1,4,46382.73199999
11031,2023-04-25 21:00:00,21,1,4,45387.428
11035,2023-04-25 22:00:00,22,1,4,42919.37099999
11039,2023-04-25 23:00:00,23,1,4,39914.201
11043,2023-04-26 00:00:00,0,2,4,37190.089
11047,2023-04-26 01:00:00,1,2,4,35333.886
11051,2023-04-26 02:00:00,2,2,4,34289.024
11055,2023-04-26 03:00:00,3,2,4,33883.689
11059,2023-04-26 04:00:00,4,2,4,34212.76999999
11063,2023-04-26 05:00:00,5,2,4,36127.46199999
11067,2023-04-26 06:00:00,6,2,4,38452.367
11071,2023-04-26 07:00:00,7,2,4,39514.69499999
11075,2023-04-26 08:00:00,8,2,4,40372.99399999
11079,2023-04-26 09:00:00,9,2,4,40626.07
11083,2023-04-26 10:00:00,10,2,4,41005.78
11087,2023-04-26 11:00:00,11,2,4,41152.087
11091,2023-04-26 12:00:00,12,2,4,40267.41599999
11095,2023-04-26 13:00:00,13,2,4,41345.57299999
11099,2023-04-26 14:00:00,14,2,4,42749.72599999
11103,2023-04-26 15:00:00,15,2,4,44043.189
11107,2023-04-26 16:00:00,16,2,4,45571.63
11111,2023-04-26 17:00:00,17,2,4,46142.957
11115,2023-04-26 18:00:00,18,2,4,49040.14999999
11119,2023-04-26 19:00:00,19,2,4,48501.889
